구분자(PK),공구 대분류 코드,공구 대분류,공구 중분류 코드,공구 중분류,공구 이름,과금기준,수량,장소 PK,대여장소명,상세주소,위도,경도,전화번호,평일오픈시간,평일클로즈시간,생성일시,요금,cluster
2073,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,460,포수마을공구도서관,서울특별시 은평구 은평로 195,37.60221,126.92982,02-351-5214,900.0,1800.0,2018-01-23 17:33:00,무료,176
516,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,59,서원동 공구대여소,서울특별시 관악구 신림로 282,37.4797317,126.9291762,02-879-4684,900.0,1800.0,2018-01-23 17:33:00,300원,176
1459,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,472,삼청동 공구대여소,서울특별시 종로구 삼청로 107,37.58501,126.98186,02-2148-5063,900.0,1800.0,2018-01-23 17:33:00,무료,176
1458,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,2,472,삼청동 공구대여소,서울특별시 종로구 삼청로 107,37.58501,126.98186,02-2148-5063,900.0,1800.0,2018-01-23 17:33:00,무료,176
420,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,54,난곡동 공구대여소 ,서울시 난곡로30길 40,37.4708861,126.9194578,02-879-4628,900.0,1800.0,2018-01-23 17:33:00,300원,176
391,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,53,은천동 공구대여소,서울특별시 관악구 봉천동 942-13,37.4852453,126.9402082,02-879-4235,900.0,1800.0,2018-01-23 17:33:00,300원,176
485,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,57,행운동 공구대여소,행운1길 43,37.4806541,126.9570456,02-879-4357,900.0,1800.0,2018-01-23 17:33:00,300원,176
6400,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,2,246,금호2-3가동 공구대여소,서울특별시 성동구 금호동2가 1212,37.55321,127.02092,02-2286-7364,900.0,1800.0,2018-01-23 17:33:00,무료,176
728,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,68,보라매동주민센터 가정용공구대여소,서울특별시 관악구 봉천로 279-8,37.4881304,126.9305843,02-879-4209,900.0,1800.0,2018-01-23 17:33:00,500원,176
6319,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,244,사근동 공구대여소,서울특별시 성동구 사근동길 37,37.56152,127.04535,02-2286-7271,900.0,1800.0,2018-01-23 17:33:00,무료,176
5084,1,일반공구,7,톱/낫/삽/원예공구,전지가위 1개,없음,1,293,가락금호 공구나눔방,서울특별시 송파대로32길 15,37.49547,127.11672,02-407-3582,1000.0,1800.0,2018-01-23 17:33:00,무료,-1
6560,1,일반공구,7,톱/낫/삽/원예공구,전지가위(200MM),1일,1,251,성수1가1동 공구대여소,"서울특별시 성동구 뚝섬로3길 18, 3층",37.54202,127.04968,02-2286-7423,900.0,1800.0,2018-01-23 17:33:00,500원,-1
952,1,일반공구,7,톱/낫/삽/원예공구,전지가위(대),없음,2,110,시흥2동 주민센터 공구도서관,서울특별시 금천구 금하로 764 금천종합복지타운 1층 시흥2동주민센터,37.4495487,126.9148345,02-2104-5652,900.0,1800.0,2018-01-23 17:33:00,무료,177
6345,1,일반공구,7,톱/낫/삽/원예공구,전지가위(대),없음,1,245,행당1동 공구대여소,서울특별시 성동구 행당동 144-48,37.55977,127.03529,02-2286-7299,900.0,1800.0,2018-01-23 17:33:00,무료,177
951,1,일반공구,7,톱/낫/삽/원예공구,전지가위(소),없음,1,110,시흥2동 주민센터 공구도서관,서울특별시 금천구 금하로 764 금천종합복지타운 1층 시흥2동주민센터,37.4495487,126.9148345,02-2104-5652,900.0,1800.0,2018-01-23 17:33:00,무료,177
6445,1,일반공구,7,톱/낫/삽/원예공구,전지가위(소),1일,1,248,용답동 공구대여소,"서울특별시 성동구 용답중앙23길 20, 3층",37.5640618,127.0555515,02-2286-7544,900.0,1800.0,2018-01-23 17:33:00,500원,177
6331,1,일반공구,7,톱/낫/삽/원예공구,전지가위(소),없음,1,245,행당1동 공구대여소,서울특별시 성동구 행당동 144-48,37.55977,127.03529,02-2286-7299,900.0,1800.0,2018-01-23 17:33:00,무료,177
1540,1,일반공구,7,톱/낫/삽/원예공구,전지가위(양손가위),없음,1,475,무악동 공구대여소,서울특별시 종로구 통일로 14길 36,37.576,126.95815,02-2148-5153,900.0,1800.0,2018-01-23 17:33:00,무료,140
995,1,일반공구,7,톱/낫/삽/원예공구,전지가위5개,없음,5,227,시흥3동 박미마을 집수리지원 센터 공구함,서울특별시 금천구 시흥대로18길 65-4,37.44056,126.90753,02-895-0911,900.0,1800.0,2018-01-23 17:33:00,무료,-1
3750,1,일반공구,7,톱/낫/삽/원예공구,전지용 양손가위,없음,2,322,목동종합사회복지관,서울특별시 양천구 목동중앙북로8길 104,37.54428,126.86636,02-2651-2332,900.0,1800.0,2018-01-23 17:33:00,무료,140
3878,1,일반공구,7,톱/낫/삽/원예공구,전지용 양손가위,없음,2,326,신목종합사회복지관,서울특별시 양천구 신정동 1278-1,37.51685,126.87645,02-2223-8816,900.0,2000.0,2018-01-23 17:33:00,무료,140
3846,1,일반공구,7,톱/낫/삽/원예공구,전지용 양손가위,없음,2,325,신정종합사회복지관,서울특별시 양천구 신정동 919-6,37.5273088,126.8555884,02-2603-1792,900.0,1800.0,2018-01-23 17:33:00,무료,140
2224,1,일반공구,7,톱/낫/삽/원예공구,전지용 양손가위,없음,1,467,물빛마을 공구도서관,서울특별시 은평구 은평터널로 27 1층,37.58416,126.89754,02-351-5426,900.0,1800.0,2018-01-23 17:33:00,무료,140
3814,1,일반공구,7,톱/낫/삽/원예공구,전지용 양손가위,없음,2,324,한빛종합사회복지관,서울특별시 양천구 신월동 540-1,37.51908,126.84023,02-2690-8762,900.0,1800.0,2018-01-23 17:33:00,무료,140
3782,1,일반공구,7,톱/낫/삽/원예공구,전지용 양손가위,없음,2,323,신월종합사회복지관,서울특별시 양천구 신월로24길 19,37.5200525,126.847349,02-2605-8728,900.0,1800.0,2018-01-23 17:33:00,무료,140
2074,1,일반공구,7,톱/낫/삽/원예공구,전지용 양손가위,없음,1,460,포수마을공구도서관,서울특별시 은평구 은평로 195,37.60221,126.92982,02-351-5214,900.0,1800.0,2018-01-23 17:33:00,무료,140
2302,1,일반공구,7,톱/낫/삽/원예공구,전지용양손가위,없음,5,119,공릉1동주민센터 공구대여소,서울특별시 노원구 공릉동 499-25,37.624874,127.073838,02-2116-2495,900.0,1800.0,2018-01-25 11:00:00,무료,140
1880,1,일반공구,7,톱/낫/삽/원예공구,전지원예가위(P300),없음,1,487,뚝딱뚝딱 창신소통공작소,서울특별시 종로구 창신6가길 47,37.57621,127.0124,02-2088-1270,1000.0,1800.0,2018-01-23 17:33:00,무료,-1
1881,1,일반공구,7,톱/낫/삽/원예공구,전지원예가위(P350),없음,1,487,뚝딱뚝딱 창신소통공작소,서울특별시 종로구 창신6가길 47,37.57621,127.0124,02-2088-1270,1000.0,1800.0,2018-01-23 17:33:00,무료,-1
17094,1,일반공구,7,톱/낫/삽/원예공구,전지톱,없음,1,13386,목3동주민센터 공구대여소,서울특별시 양천구 목동 642-1,37.5448009,126.8644431,02-2084-5293,,,2024-12-20 15:14:34,무료,244
2347,1,일반공구,7,톱/낫/삽/원예공구,전지톱(1),없음,1,124,중계4동주민센터 공구대여소,서울시 노원구 덕릉로82길 50,37.6587279,127.0757695,02-2116-2714,900.0,1800.0,2018-01-25 11:00:00,0원,-1
7986,1,일반공구,7,톱/낫/삽/원예공구,전톱2개,없음,2,185,망원2동 공구대여소,서울시 마포구 방울내로7길 11,37.5602711,126.9001121,02-3153-6854,900.0,1800.0,2018-01-25 11:00:00,무료,-1
8411,1,일반공구,7,톱/낫/삽/원예공구,접는 톱,없음,1,77,중곡3동 우리동네 공구도서관,서울특별시 광진구 중곡동 28-3,37.5640462,127.0865889,02-450-1113,900.0,1800.0,2018-02-02 13:30:00,무료,-1
17160,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,2,82,구의3동 공구대여소,서울특별시 광진구 구의동 587-29,37.5380706,127.0920204,02-450-5383,900.0,1800.0,2025-02-21 17:20:35,무료,254
16347,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,1,494,을지로동 공구대여소,서울특별시 중구 을지로3가 95-7,37.5670173,126.9913248,02-3396-6695,900.0,1800.0,2024-04-23 15:13:01,무료,254
15939,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,1,13360,잠원동주민센터,나루터로 38,37.5149619,127.0140771,02-2155-7543,900.0,1800.0,2023-08-02 08:16:52,무료,254
15446,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,1,79,능동 공구대여소,"서울특별시 광진구 천호대로112길 55, 2층 민원실",37.5537714,127.0805623,02-450-1505,900.0,1800.0,2023-04-28 16:26:18,무료,254
14463,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,2,134,쌍문3동 우리네 공구도서관,서울특별시 도봉구 쌍문동 327,37.6489529,127.0279867,02-2091-5567,900.0,1800.0,2022-06-28 10:45:29,무료,254
14462,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,1,134,쌍문3동 우리네 공구도서관,서울특별시 도봉구 쌍문동 327,37.6489529,127.0279867,02-2091-5567,900.0,1800.0,2022-06-28 10:41:33,무료,254
14394,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,1,142,도봉2동 공구도서관 「공 구 합 니 다」,서울시 도봉구 마들로 668(도봉동),37.6696484,127.0443268,02-2091-5829,900.0,1800.0,2022-06-27 11:04:43,무료,254
14338,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,1,13215,삼양동 주민센터,서울특별시 강북구 미아동 762-20,37.6250518,127.0197725,02-3778-4004,900.0,1800.0,2022-06-24 15:42:49,무료,254
14221,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,2,13216,수유3동 공구대여소,"서울특별시 강북구 수유동 223-8, 2층민원행정팀",37.638715,127.023125,02-3778-4757,900.0,1800.0,2022-06-23 14:50:41,무료,254
13694,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,1,13017,대치1동 주민센터 공구대여소,서울특별시 강남구 대치동 646-2,37.4931723,127.0567135,02-3423-8326,900.0,1800.0,2022-06-17 13:30:40,무료,254
12571,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,1,38,송중동 공구대여소,서울시 강북구 오패산로 162 (미아동),37.6237923,127.0224718,02-3778-4104,900.0,1800.0,2021-10-05 14:39:16,무료,254
10494,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,1,48,인수동 공구대여소,서울특별시 강북구 수유동 527-19 인수동 주민센터,37.6414862,127.0106391,02-3778-4953,900.0,1800.0,2020-11-23 13:23:40,무료,254
10431,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,1,43,번3동 공구대여소,서울특별시 강북구 번동 90,37.6252095,127.0438421,02-3778-4366,900.0,1800.0,2020-11-23 13:09:19,무료,254
10358,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,1,13034,서울강북지역자활센터- 오늘도깨끗사업단,"서울특별시 강북구 삼양로149길 33, 1층  (대우아파트제상가동)",37.6545555,127.0111998,02-989-1415,900.0,1800.0,2020-11-23 11:59:02,무료,254
8125,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,1,41,번1동 공구대여소,강북구 덕릉로41길74 번1동주민센터 1층,37.6378913,127.0288473,02-3778-4252,900.0,1800.0,2018-02-02 11:30:00,무료,254
2236,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,없음,2,468,진관동 공구도서관,서울특별시 은평구 진관2로 31(진관동주민센터),37.6349324,126.9209775,02-351-5477,900.0,1800.0,2018-01-23 17:33:00,무료,254
644,1,일반공구,7,톱/낫/삽/원예공구,접이식 톱,1일,1,65,중앙동주민센터 가정용공구 대여소,서울특별시 관악구 양녕로6다길 7,37.484152,126.9475392,02-879-4294,900.0,1800.0,2018-01-23 17:33:00,500원,254
17002,1,일반공구,7,톱/낫/삽/원예공구,접이식톱,없음,1,39,송천동 공구대여소,서울특별시 강북구 미아동 860-56,37.618282,127.023838,02-3778-4152,900.0,1800.0,2024-11-06 10:50:44,무료,253
15499,1,일반공구,7,톱/낫/삽/원예공구,접이식톱,없음,1,462,응암3동 공구도서관,서울특별시 은평구 불광천길 410-17(응암3동주민센터),37.59223,126.91571,02-351-5273,900.0,1800.0,2023-05-01 12:21:20,무료,253
15133,1,일반공구,7,톱/낫/삽/원예공구,접이식톱,없음,1,13267,송중동주민센터,서울특별시 강북구 미아동 87-141,37.616099,127.033738,02-3778-4104,900.0,1800.0,2022-11-10 17:35:37,무료,253
15039,1,일반공구,7,톱/낫/삽/원예공구,접이식톱,없음,2,343,우리동네 공구도서관(신길5동),서울특별시 영등포구 신길동 422,37.50164,126.90522,02-2670-1304,900.0,1800.0,2022-11-01 12:55:02,무료,253
13831,1,일반공구,7,톱/낫/삽/원예공구,접이식톱,없음,2,13207,신내2동주민센터 생활공구대여소,서울특별시 중랑구 봉화산로 190,37.6061896,127.0942306,0220946626,900.0,1800.0,2022-06-20 15:35:43,무료,253
11246,1,일반공구,7,톱/낫/삽/원예공구,접이식톱,없음,1,13053,성산2동주민센터 공구대여소,서울특별시 마포구 성산동 603,37.5685729,126.9089889,02-3153-9387,900.0,1800.0,2020-11-25 16:55:51,무료,253
7870,1,일반공구,7,톱/낫/삽/원예공구,접이식톱,없음,1,180,신수동 공구대여소,"서울시 마포구 독막로 192, 2층",37.5471133,126.9328684,02-3153-6697,900.0,1800.0,2018-01-25 11:00:00,무료,253
7858,1,일반공구,7,톱/낫/삽/원예공구,접이식톱,없음,1,179,소금마을 공구대여소 ,서울시 마포구 숭문길 14,37.5470262,126.9434472,02-3153-6664,900.0,1800.0,2018-01-25 11:00:00,무료,253
6744,1,일반공구,7,톱/낫/삽/원예공구,접이식톱,없음,1,234,홍은벽산아파트 공구도서관,서울특별시 서대문구 세검정로1길 95,37.59415,126.94494,02-379-9797,900.0,1800.0,2018-01-23 17:33:00,무료,253
15458,1,일반공구,7,톱/낫/삽/원예공구,접이톱,1일,1,13324,천호1동 주민센터,서울특별시 강동구 구천면로42길 59 ,37.5450159,127.1368066,02-3425-7669,900.0,1800.0,2023-04-29 09:46:12,500원,249
14595,1,일반공구,7,톱/낫/삽/원예공구,접이톱,없음,1,13221,반포3동주민센터 공구대여소,서울특별시 서초구 잠원동 71-7,37.5120925,127.0056289,02-2155-7659,,,2022-06-30 17:34:20,무료,249
14041,1,일반공구,7,톱/낫/삽/원예공구,접이톱,없음,1,240,전원마을반딧불센터,서울특별시 서초구 방배동 2877-12,37.46622,126.98914,,900.0,1700.0,2022-06-22 12:50:44,무료,249
13465,1,일반공구,7,톱/낫/삽/원예공구,접이톱,없음,2,496,다산동주민센터 공구도서관,서울특별시 중구 신당동 432-24,37.55434,127.00828,02-3396-8357,900.0,1800.0,2022-06-14 13:59:13,무료,249
13020,1,일반공구,7,톱/낫/삽/원예공구,접이톱,1일,2,13174,서초3동 반딧불센터,서울특별시 서초구 서초동 1484-6,37.4828293,127.0108648,02-521-3254,1000.0,1700.0,2021-11-26 16:02:58,10000원,249
6590,1,일반공구,7,톱/낫/삽/원예공구,접이톱(270mm),없음,1,252,성수2가1동 공구대여소,"서울특별시 성동구 뚝섬로 385-19, 2층",37.53954,127.05403,02-2286-7463,900.0,1800.0,2018-01-23 17:33:00,무료,-1
16597,1,일반공구,7,톱/낫/삽/원예공구,접톱,1일,1,13376,방화2동 주민센터 공구대여소,서울특별시 강서구 방화동 850,37.5717834,126.8058069,02-2600-5204,900.0,1800.0,2024-05-20 11:47:48,500원,247
16150,1,일반공구,7,톱/낫/삽/원예공구,접톱,없음,1,119,공릉1동주민센터 공구대여소,서울특별시 노원구 공릉동 499-25,37.624874,127.073838,02-2116-2495,900.0,1800.0,2024-02-13 08:53:53,무료,247
16027,1,일반공구,7,톱/낫/삽/원예공구,접톱,없음,1,85,자양2동 공구대여소,서울특별시 광진구 자양동 646-29,37.5287746,127.0823575,02-450-1629,900.0,1800.0,2023-09-11 15:44:20,무료,247
14947,1,일반공구,7,톱/낫/삽/원예공구,접톱,없음,2,326,신목종합사회복지관,서울특별시 양천구 신정동 1278-1,37.51685,126.87645,02-2223-8816,900.0,2000.0,2022-10-12 16:32:11,무료,247
14122,1,일반공구,7,톱/낫/삽/원예공구,접톱,없음,2,168,사당5동주민센터 공구대여소,서울특별시 동작구 사당로2가길 219,37.4857468,126.9668711,02-820-2794,900.0,1800.0,2022-06-22 16:51:13,무료,247
13996,1,일반공구,7,톱/낫/삽/원예공구,접톱,없음,3,13209,망우본동 공구대여소,서울특별시 중랑구 망우동 340-17,37.6005732,127.1014684,02-2094-6480,900.0,1800.0,2022-06-21 17:37:02,무료,247
12160,1,일반공구,7,톱/낫/삽/원예공구,접톱,없음,1,174,사당4동주민센터 공구대여소,서울특별시 동작구 사당동 300-8,37.4809774,126.9716577,02-820-2771,900.0,1800.0,2020-11-27 17:07:33,무료,247
12070,1,일반공구,7,톱/낫/삽/원예공구,접톱,없음,1,13067,신대방2동주민센터 공구대여소,서울특별시 동작구 신대방동 723,37.4984131,126.9245404,02-820-2848,900.0,1800.0,2020-11-27 16:31:08,무료,247
12045,1,일반공구,7,톱/낫/삽/원예공구,접톱,없음,2,170,신대방1동주민센터 공구대여소,서울특별시 동작구 신대방동 604-8,37.4889376,126.91006,02-820-2807,900.0,1800.0,2020-11-27 16:22:05,무료,247
12001,1,일반공구,7,톱/낫/삽/원예공구,접톱,없음,1,165,상도3동주민센터 공구대여소,서울특별시 동작구 상도동 315-37,37.49911,126.9313814,02-820-2463,900.0,1800.0,2020-11-27 16:06:22,무료,247
11962,1,일반공구,7,톱/낫/삽/원예공구,접톱,없음,3,164,상도2동주민센터 공구대여소,서울특별시 동작구 상도동 25-48,37.5055235,126.9423089,02-820-2493,900.0,1800.0,2020-11-27 15:55:24,무료,247
11749,1,일반공구,7,톱/낫/삽/원예공구,접톱,없음,1,13066,노량진2동주민센터 공구대여소,서울시 동작구 장승배기로19길 48,37.508509,126.937352,02-820-2430,900.0,1800.0,2020-11-27 14:17:37,무료,247
11721,1,일반공구,7,톱/낫/삽/원예공구,접톱,없음,1,13063,홍제3동주민센터 공구대여소,서울특별시 서대문구 홍제동 7-13,37.5938312,126.9496719,02-330-8609,900.0,1800.0,2020-11-27 11:41:56,무료,247
11668,1,일반공구,7,톱/낫/삽/원예공구,접톱,없음,1,13062,홍제1동주민센터 공구대여소,서울특별시 서대문구 홍제동 173-9,37.5876932,126.9448708,02-330-8290,900.0,1800.0,2020-11-27 11:15:09,무료,247
